ts,X,Y,Z
1092192600,-3.134467575495213,-0.11675392565877313,-0.32139872573261813
1092196600,-3.1344577669220812,-0.11681447920755815,-0.3214006448494477
1092204600,-3.1344729112995355,-0.11681693039006523,-0.3213997965133481
1092208600,-3.134480483489488,-0.11681815598158317,-0.32139937234511856
1092212600,-3.1344827198747836,-0.11675637682386682,-0.32139787784667945
1092216600,-3.134467575495213,-0.11675392565877313,-0.32139872573261813
1092224600,-3.134450194734581,-0.11681325361656902,-0.32140106901731774
1092228600,-3.1344524311189113,-0.11675147449438411,-0.32139957361807814
1092232600,-3.1344372867458845,-0.11674902333069978,-0.3214004215030594
1092240600,-3.1343820450840414,-0.11680222330559845,-0.3214048865227573
1092244600,-3.134406998009685,-0.11674412100544507,-0.3214021172715858
1092248600,-3.1344297145606017,-0.11674779774912186,-0.3214008454453705
1092256600,-3.1344199059927793,-0.1168083512543751,-0.32140276568760007
1092260600,-3.1344123338093834,-0.11680712566426726,-0.3214031898548711
1092264600,-3.1344123338093834,-0.11680712566426726,-0.3214031898548711
1092268600,-3.1344123338093834,-0.11680712566426726,-0.3214031898548711
1092276600,-3.1344123338093834,-0.11680712566426726,-0.3214031898548711
1092280600,-3.1344047616268105,-0.11680590007433568,-0.32140361402202233
1092284600,-3.134389617264139,-0.11680344889500127,-0.3214044623559654
1092292600,-3.1344100974263376,-0.11686890518989436,-0.3214046871412348
1092296600,-3.1344314267417714,-0.11686870170484494,-0.32114967666728966
1092300600,-3.134454145082722,-0.11687237568911245,-0.32114840337860595
1092304500,-3.134454145082722,-0.11687237568911245,-0.32114840337860595
1092312500,-3.134455530537581,-0.11687625878650935,-0.32140214078458723
1092316500,-3.1344920090006703,-0.11687849899974671,-0.3211462812284028
1092320500,-3.1344995817867067,-0.11687972366240185,-0.3211458567980026
1092328500,-3.134529872938979,-0.1168846223147834,-0.32114415907520333
1092332500,-3.1345525913116923,-0.11688829630591868,-0.3211428857818454
1092336500,-3.1345525913116923,-0.11688829630591868,-0.3211428857818454
1092344500,-3.134560164104213,-0.11688952096998266,-0.3211424613504864
1092348500,-3.134560164104213,-0.11688952096998266,-0.3211424613504864
1092352500,-3.1345450185199795,-0.11688707164203081,-0.32114331021308457
1092356500,-3.1345223001496936,-0.11688339765142386,-0.32114458350608294
1092364500,-3.134529872938979,-0.1168846223147834,-0.32114415907520333
1092368500,-3.1345352166718463,-0.11694762613724294,-0.32114522752248664
1092372500,-3.134550362253988,-0.1169500754826154,-0.3211443782096677
1092380500,-3.1345677368975395,-0.11689074563422276,-0.32114203691900756
1092384500,-3.1345753096916726,-0.11689197029863897,-0.3211416124874088
1092388500,-3.13458288248661,-0.11689319496323129,-0.32114118805569025
1092392500,-3.134550362253988,-0.1169500754826154,-0.3211443782096677
1092400500,-3.134550362253988,-0.1169500754826154,-0.3211443782096677
1092404500,-3.134557935046271,-0.11695130015556596,-0.32114395355307823
1092408500,-3.134520071092943,-0.11694517679257528,-0.32114607683482566
1092416500,-3.134461717864678,-0.11687360035088712,-0.32114797894880504
1092420500,-3.134461717864678,-0.11687360035088712,-0.32114797894880504
1092424500,-3.1344465723015853,-0.11687115102751386,-0.3211488278082871
1092428500,-3.1344238539630958,-0.1168674770437746,-0.3211501010966112
1092436500,-3.134414052131859,-0.11692803139963535,-0.3211520220077612
1092440500,-3.1343989065791082,-0.1169255820606057,-0.3211528713162609
1092444500,-3.1343913338039697,-0.11692435739135514,-0.32115329597033077
1092452500,-3.1344367704671585,-0.11693170540950115,-0.32115074804411187
1092456500,-3.1344670615923778,-0.11693660409178873,-0.32114904942423295
1092460500,-3.1344822071598943,-0.11693905343398964,-0.32114820011357365
1092468400,-3.134497352730673,-0.1169415027768953,-0.3211473508024344
1092472400,-3.1344572597550826,-0.11699715893936849,-0.3211509699701637
1092476400,-3.1344594888098447,-0.11693537942095256,-0.32114947407938266
1092480400,-3.1344443432472344,-0.11693293007980876,-0.3211503233893221
1092488400,-3.1344230054100066,-0.11693313637957164,-0.3214053359532717
1092492400,-3.1344154332262737,-0.11693191077150827,-0.3214057605710747
1092496400,-3.1344056246604617,-0.1169924655856938,-0.32140768399747205
1092504400,-3.134438149779938,-0.11693558759622774,-0.32140448671730565
1092508400,-3.1344154332262737,-0.11693191077150827,-0.3214057605710747
1092512400,-3.1344230054100066,-0.11693313637957164,-0.3214053359532717
1092516400,-3.1344154332262737,-0.11693191077150827,-0.3214057605710747
1092524400,-3.1344176696094905,-0.1168701307888893,-0.32140426274876005
1092528400,-3.134400288861278,-0.11692945955591089,-0.32140660980632035
1092532400,-3.134400288861278,-0.11692945955591089,-0.32140660980632035
1092540400,-3.134402525244008,-0.11686767959107577,-0.32140511153358964
1092544400,-3.1344100974263376,-0.11686890518989436,-0.3214046871412348
1092548400,-3.1344176696094905,-0.1168701307888893,-0.32140426274876005
1092556400,-3.134438149779938,-0.11693558759622774,-0.32140448671730565
1092560400,-3.134438149779938,-0.11693558759622774,-0.32140448671730565
1092564400,-3.134438149779938,-0.11693558759622774,-0.32140448671730565
1092568400,-3.1344479583503224,-0.11687503318663263,-0.3214025651776617
1092576400,-3.134440386163883,-0.11687380758693226,-0.32140298957061614
1092580400,-3.1344154332262737,-0.11693191077150827,-0.3214057605710747
1092584400,-3.134400288861278,-0.11692945955591089,-0.32140660980632035
1092592400,-3.1344291976879033,-0.11693048073936971,-0.32115117269878163
1092596400,-3.1344367704671585,-0.11693170540950115,-0.32115074804411187
1092600400,-3.1344443432472344,-0.11693293007980876,-0.3211503233893221
1092604400,-3.1344291976879033,-0.11693048073936971,-0.32115117269878163
1092612400,-3.1344367704671585,-0.11693170540950115,-0.32115074804411187
1092616400,-3.1344367704671585,-0.11693170540950115,-0.32115074804411187
1092620400,-3.134454145082722,-0.11687237568911245,-0.32114840337860595
1092628300,-3.1345071545735568,-0.11688094832523309,-0.32114543236748255
1092632300,-3.1344995817867067,-0.11687972366240185,-0.3211458567980026
1092636300,-3.1344920090006703,-0.11687849899974671,-0.3211462812284028
1092644300,-3.134469290647451,-0.11687482501283787,-0.32114755451888427
1092648300,-3.134461717864678,-0.11687360035088712,-0.32114797894880504
1092652300,-3.134461717864678,-0.11687360035088712,-0.32114797894880504
1092656300,-3.1344768634310416,-0.11687604967496473,-0.3211471300888436
1092664300,-3.1344844362154483,-0.11687727433726768,-0.32114670565868314
1092668300,-3.1344768634310416,-0.11687604967496473,-0.3211471300888436
1092672300,-3.1344866652710732,-0.11681549568866527,-0.3211452119639501
1092680300,-3.1344488013560072,-0.11680937242331417,-0.32114733298743153
1092684300,-3.1344639469195816,-0.11681182172892662,-0.3211464845783981
1092688300,-3.134456374137385,-0.1168105970760324,-0.3211469087829747
1092692300,-3.1344488013560072,-0.11680937242331417,-0.32114733298743153
1092700300,-3.1344586031921193,-0.1167488189108069,-0.32114541494748583
1092704300,-3.1344510304105,-0.11674759426696416,-0.3211458389267229
1092708300,-3.1344586031921193,-0.1167488189108069,-0.32114541494748583
1092716300,-3.1344358848497205,-0.11674514497980633,-0.3211466868848381
1092720300,-3.1344207392922243,-0.11674269569335205,-0.32114753484247494
1092724300,-3.1344283120705616,-0.11674392033649124,-0.32114711086371633
1092732300,-3.1344283120705616,-0.11674392033649124,-0.32114711086371633
1092736300,-3.134398020962151,-0.11673902176498976,-0.32114880677803326
1092740300,-3.1343904481871094,-0.1167377971225541,-0.32114923075631346
1092744300,-3.134391853646526,-0.11674166984387466,-0.32140296515513095
1092752300,-3.134422968345822,-0.1166809180200877,-0.3211460406410201
1092756300,-3.134422968345822,-0.1166809180200877,-0.3211460406410201
1092760300,-3.134415395568065,-0.11667969338599453,-0.32114646439444433
1092768300,-3.134398020962151,-0.11673902176498976,-0.32114880677803326
1092772300,-3.1343851044652777,-0.11667479485137967,-0.32114815940694663
1092776300,-3.1343851044652777,-0.11667479485137967,-0.32114815940694663
1092780300,-3.134392677239737,-0.11667601948476972,-0.3211477356540003
1092788200,-3.134415395568065,-0.11667969338599453,-0.32114646439444433
1092792200,-3.134447915738417,-0.11662281467090047,-0.3211432766143067
1092796200,-3.1344456866840233,-0.11668459192342198,-0.3211447693800305
1092804200,-3.1344305411244013,-0.11668214265435667,-0.3211456168874764
1092808200,-3.1344532594650643,-0.11668581655821832,-0.32114434562612837
1092812200,-3.134460832246924,-0.11668704119319045,-0.3211439218721068
1092816200,-3.134460832246924,-0.11668704119319045,-0.3211439218721068
1092824200,-3.1344510304105,-0.11674759426696416,-0.3211458389267229
1092828200,-3.1344661759745565,-0.11675004355482556,-0.3211449909681292
1092832200,-3.134481321541882,-0.11675249284339054,-0.3211441430090572
1092840200,-3.1344510304105,-0.11674759426696416,-0.3211458389267229
1092844200,-3.1344305411244013,-0.11668214265435667,-0.3211456168874764
1092848200,-3.1344510304105,-0.11674759426696416,-0.3211458389267229
1092856200,-3.1344759778130973,-0.11668949046366213,-0.32114307436370515
1092860200,-3.1344759778130973,-0.11668949046366213,-0.32114307436370515
1092864200,-3.1344759778130973,-0.11668949046366213,-0.32114307436370515
1092868200,-3.1344532594650643,-0.11668581655821832,-0.32114434562612837
1092876200,-3.1344456866840233,-0.11668459192342198,-0.3211447693800305
1092880200,-3.1344630613018,-0.11662526392293754,-0.3211424295568049
1092884200,-3.1344630613018,-0.11662526392293754,-0.3211424295568049
1092892200,-3.134478206868454,-0.11662771317567742,-0.32114158249882563
1092896200,-3.134478206868454,-0.11662771317567742,-0.32114158249882563
1092900200,-3.1344706340847184,-0.11662648854921963,-0.3211420060278749
1092904200,-3.1344554885196994,-0.11662403929683116,-0.32114285308561547
1092912200,-3.1344630613018,-0.11662526392293754,-0.3211424295568049
1092916200,-3.134485779653005,-0.11662893780231091,-0.321141158969657
1092920200,-3.134478206868454,-0.11662771317567742,-0.32114158249882563
1092928200,-3.134447915738417,-0.11662281467090047,-0.3211432766143067
1092932200,-3.1344251973994908,-0.11661914079416258,-0.32114454719966445
1092936200,-3.1343873335177337,-0.11661301766977991,-0.32114666483954046
1092944100,-3.1343721879708095,-0.11661056842125662,-0.32114751189465546
1092948100,-3.1343873335177337,-0.11661301766977991,-0.32114666483954046
1092952100,-3.1343721879708095,-0.11661056842125662,-0.32114751189465546
1092956100,-3.1343873335177337,-0.11661301766977991,-0.32114666483954046
1092964100,-3.134349469656637,-0.1166068945497893,-0.32114878247643286
1092968100,-3.1343873335177337,-0.11661301766977991,-0.32114666483954046
1092972100,-3.134402479067963,-0.11661546691900591,-0.3211458177839481
1092980100,-3.134364615198589,-0.11660934379725851,-0.32114793542203396
1092984100,-3.1343570424271983,-0.11660811917343607,-0.32114835894929306
1092988100,-3.134364615198589,-0.11660934379725851,-0.32114793542203396
1092992100,-3.1343721879708095,-0.11661056842125662,-0.32114751189465546
1093000100,-3.1344086331217498,-0.11661282263005553,-0.3208916804861363
1093004100,-3.1344086331217498,-0.11661282263005553,-0.3208916804861363
1093008100,-3.134383691293292,-0.11667092778660666,-0.3208944444102473
1093016100,-3.134347240605401,-0.1166686716870661,-0.32115027816988645
1093020100,-3.13432452229944,-0.1166649977905872,-0.32115154942621665
1093024100,-3.1343169495324523,-0.1166637731587791,-0.3211519731780878
1093032100,-3.134368544559832,-0.11666848039685818,-0.32089529198881156
1093036100,-3.1343761179261485,-0.11666970409164466,-0.3208948681995891
1093040100,-3.134383691293292,-0.11667092778660666,-0.3208944444102473
1093044100,-3.134383691293292,-0.11667092778660666,-0.3208944444102473
1093052100,-3.134353397829687,-0.11666603300781168,-0.3208961395668983
1093056100,-3.134322293249011,-0.11672677534854732,-0.3211530465554536
1093060100,-3.1343147204822692,-0.11672555070787034,-0.3211534705325379
1093068100,-3.1343147204822692,-0.11672555070787034,-0.3211534705325379
1093072100,-3.134329866016587,-0.11672799998940017,-0.3211526225782498
1093076100,-3.1343200641986546,-0.11678855335402889,-0.3211545444448798
1093080100,-3.1343413810258243,-0.11678836299884215,-0.32089955434776396
1093088100,-3.134326234301641,-0.11678591557539135,-0.3209004028260764
1093092100,-3.1343057359403788,-0.11672046741946702,-0.32090017854085
1093096100,-3.134259482090112,-0.11677875616254968,-0.3211579380599416
1093104000,-3.1342064727892787,-0.1167701836292423,-0.321160907466835
1093108000,-3.1341913272823665,-0.116767734335595,-0.321161755867727
1093112000,-3.1341989000353987,-0.11676895898233068,-0.32116133166734084
1093120000,-3.1341913272823665,-0.116767734335595,-0.321161755867727
1093124000,-3.1341610362787353,-0.11676283575041145,-0.3211634526680742
1093128000,-3.1341610362787353,-0.11676283575041145,-0.3211634526680742
1093132000,-3.1341989000353987,-0.11676895898233068,-0.32116133166734084
1093140000,-3.1341989000353987,-0.11676895898233068,-0.32116133166734084
1093144000,-3.1341837545301834,-0.11676650968903522,-0.3211621800679934
1093148000,-3.1341534635299566,-0.11676161110455537,-0.3211638768678617
1093156000,-3.1341512344851363,-0.11682338936249669,-0.32116538047236287
1093160000,-3.1341534635299566,-0.11676161110455537,-0.3211638768678617
1093164000,-3.1341231725433816,-0.11675671252289013,-0.32116557366581433
1093168000,-3.134108027055231,-0.11675426323311297,-0.3211664220640723
1093176000,-3.1340853088294454,-0.11675058929976648,-0.3211676946605613
1093180000,-3.134108027055231,-0.11675426323311297,-0.3211664220640723
1093184000,-3.1340928815705142,-0.11675181394403941,-0.32116727046185134
1093192000,-3.134100454312443,-0.11675303858848823,-0.32116684626302167
1093196000,-3.1341231725433816,-0.11675671252289013,-0.32116557366581433
1093200000,-3.1341458907820305,-0.1167603864588752,-0.32116430106752947
1093204000,-3.1341610362787353,-0.11676283575041145,-0.3211634526680742
1093212000,-3.134166379983045,-0.11682583867213804,-0.3211645316222295
1093216000,-3.1341739527332773,-0.11682706332722274,-0.3211641071969831
1093220000,-3.134166379983045,-0.11682583867213804,-0.3211645316222295
1093228000,-3.134166379983045,-0.11682583867213804,-0.3211645316222295
1093232000,-3.1341588072336646,-0.11682461401722936,-0.3211649560473561
1093236000,-3.134166379983045,-0.11682583867213804,-0.3211645316222295
1093244000,-3.134166379983045,-0.11682583867213804,-0.3211645316222295
1093248000,-3.1341739527332773,-0.11682706332722274,-0.3211641071969831
1093252000,-3.134189098236294,-0.11682951263792021,-0.3211632583461306
1093256000,-3.1341815254843604,-0.11682828798248347,-0.3211636827716167
1093263900,-3.134196670989076,-0.11683073729353297,-0.3211628339205246
1093267900,-3.134196670989076,-0.11683073729353297,-0.3211628339205246
1093271900,-3.134196670989076,-0.11683073729353297,-0.3211628339205246
1093279900,-3.134194441942827,-0.11689251605266984,-0.3211643369340335
1093283900,-3.1341641509377967,-0.11688761739574775,-0.3211660355366349
1093287900,-3.13414900544039,-0.11688516806834338,-0.3211668848372157
1093291900,-3.134156578188667,-0.11688639273195751,-0.3211664601869853
1093299900,-3.1341717236877784,-0.1168888420597141,-0.3211656108861645
1093303900,-3.134194441942827,-0.11689251605266984,-0.3211643369340335
1093307900,-3.134194441942827,-0.11689251605266984,-0.3211643369340335
1093315900,-3.1342095874504365,-0.11689496538218759,-0.32116348763201286
1093319900,-3.1342171602055124,-0.11689619004721065,-0.3211630629808226
1093323900,-3.134224732961434,-0.11689741471240983,-0.3211626383295123
1093331900,-3.1342550239935614,-0.11690231337496783,-0.3211609397230714
1093335900,-3.1342572530418003,-0.11684053454477199,-0.32115943851136153
1093339900,-3.134242107523554,-0.11683808523090604,-0.3211602873643714
1093343900,-3.1342345347656946,-0.11683686057423712,-0.3211607117906966
1093351900,-3.1342367638132624,-0.11677508221864805,-0.3211592106636143
1093355900,-3.1342216182995797,-0.11677263292359331,-0.3211600590654641
1093359900,-3.1342064727892787,-0.1167701836292423,-0.321160907466835
1093367900,-3.1342050606287915,-0.11676633621308195,-0.32090719063534684
1093371900,-3.1341952655661776,-0.11682688985003696,-0.32090911578685055
1093375900,-3.134210412261301,-0.11682933728525499,-0.32090826686212615
1093379900,-3.1342050606287915,-0.11676633621308195,-0.32090719063534684
1093387900,-3.134138318034959,-0.11675916181337093,-0.3211647252670775
1093391900,-3.1341458907820305,-0.1167603864588752,-0.32116430106752947
1093395900,-3.1341458907820305,-0.1167603864588752,-0.32116430106752947
1093403900,-3.134138318034959,-0.11675916181337093,-0.3211647252670775
1093407900,-3.13415204721493,-0.11675777025621206,-0.3209101602922711
1093411900,-3.1341346788196964,-0.11681710011619453,-0.32091251148095706
1093415900,-3.1340982252693874,-0.11681481678429614,-0.32116835144405403
1093423800,-3.1341422521600215,-0.11681832383230976,-0.320912087019613
1093427800,-3.1341649721861207,-0.11682199498170984,-0.320910813634862
1093431800,-3.134143661737462,-0.11682216470794002,-0.3211658048972497
1093439800,-3.1340982252693874,-0.11681481678429614,-0.32116835144405403
1093443800,-3.134113370755317,-0.11681726609147343,-0.32116750259559873
1093447800,-3.1341057980119227,-0.1168160414377968,-0.3211679270198863
1093455800,-3.134113370755317,-0.11681726609147343,-0.32116750259559873
1093459800,-3.1341285162446773,-0.11681971539935472,-0.3211666537466639
1093463800,-3.134143661737462,-0.11682216470794002,-0.3211658048972497
1093467800,-3.1341360889906418,-0.11682094005355936,-0.32116622932201677
1093475800,-3.1341588072336646,-0.11682461401722936,-0.3211649560473561
1093479800,-3.1341512344851363,-0.11682338936249669,-0.32116538047236287
1093483800,-3.134166379983045,-0.11682583867213804,-0.3211645316222295
1093491800,-3.134166379983045,-0.11682583867213804,-0.3211645316222295
1093495800,-3.134189098236294,-0.11682951263792021,-0.3211632583461306
1093499800,-3.1342216182995797,-0.11677263292359331,-0.3211600590654641
1093503800,-3.1342216182995797,-0.11677263292359331,-0.3211600590654641
1093511800,-3.134229191055999,-0.11677385757103272,-0.32115963486459903
1093515800,-3.1342064727892787,-0.1167701836292423,-0.321160907466835
1093519800,-3.134214045544006,-0.11677140827632984,-0.3211604832662094
1093527800,-3.1341913272823665,-0.116767734335595,-0.321161755867727
1093531800,-3.1342216182995797,-0.11677263292359331,-0.3211600590654641
1093535800,-3.1342732207933026,-0.11677734959884743,-0.3209033724964011
1093543800,-3.13426564743832,-0.11677612588861529,-0.32090379673454034
1093547800,-3.1342505007308774,-0.11677367846867799,-0.3209046452104598
1093551800,-3.1342465656192586,-0.11671452894969087,-0.3211572863209141
1093555800,-3.1342541383784566,-0.1167157535887852,-0.32115686234490626
1093563800,-3.134229191055999,-0.11677385757103272,-0.32115963486459903
1093567800,-3.1342064727892787,-0.1167701836292423,-0.321160907466835
1093571800,-3.1341989000353987,-0.11676895898233068,-0.32116133166734084
1093579800,-3.1341686090283667,-0.11676406039644346,-0.321163028468167
1093583700,-3.1341913272823665,-0.116767734335595,-0.321161755867727
1093587700,-3.1341837545301834,-0.11676650968903522,-0.3211621800679934
1093591700,-3.134189098236294,-0.11682951263792021,-0.3211632583461306
1093599700,-3.1341815254843604,-0.11682828798248347,-0.3211636827716167
1093603700,-3.1341641509377967,-0.11688761739574775,-0.3211660355366349
1093607700,-3.134166379983045,-0.11682583867213804,-0.3211645316222295
1093615700,-3.1341285162446773,-0.11681971539935472,-0.3211666537466639
1093619700,-3.134133859946399,-0.11688271874164345,-0.3211677341373166
1093623700,-3.134133859946399,-0.11688271874164345,-0.3211677341373166
1093631700,-3.1341360889906418,-0.11682094005355936,-0.32116622932201677
1093635700,-3.134113370755317,-0.11681726609147343,-0.32116750259559873
1093639700,-3.134133859946399,-0.11688271874164345,-0.3211677341373166
1093643700,-3.1341035689686887,-0.1168778200903568,-0.3211694327360785
1093651700,-3.134088423484984,-0.11687537076577005,-0.3211702820347395
1093655700,-3.1340657052658845,-0.11687169678021062,-0.3211715559818312
1093659700,-3.1340657052658845,-0.11687169678021062,-0.3211715559818312
1093667700,-3.13405813252791,-0.11687047211870966,-0.3211719806306218
1093671700,-3.1340732780047222,-0.11687292144188767,-0.32117113133292063
1093675700,-3.1340959962264066,-0.11687659542797538,-0.321169857385469
1093679700,-3.13411114171183,-0.11687904475291432,-0.321169008086568
1093687700,-3.134126287200686,-0.11688149407855764,-0.321168158787187
1093691700,-3.1341360889906418,-0.11682094005355936,-0.32116622932201677
1093695700,-3.134166379983045,-0.11682583867213804,-0.3211645316222295
1093703700,-3.134166379983045,-0.11682583867213804,-0.3211645316222295
1093707700,-3.134143661737462,-0.11682216470794002,-0.3211658048972497
1093711700,-3.1341739527332773,-0.11682706332722274,-0.3211641071969831
1093715700,-3.1341717236877784,-0.1168888420597141,-0.3211656108861645
1093723700,-3.1341414326929673,-0.11688394340490536,-0.32116730948732614
1093727700,-3.134133859946399,-0.11688271874164345,-0.3211677341373166
1093731700,-3.1341187144558296,-0.11688026941564793,-0.3211685834369375
1093739700,-3.134113370755317,-0.11681726609147343,-0.32116750259559873
1093743600,-3.13411114171183,-0.11687904475291432,-0.321169008086568
1093747700,-3.1341285162446773,-0.11681971539935472,-0.3211666537466639
1093755600,-3.1341187144558296,-0.11688026941564793,-0.3211685834369375
1093759600,-3.1341035689686887,-0.1168778200903568,-0.3211694327360785
1093763600,-3.13411114171183,-0.11687904475291432,-0.321169008086568
1093767600,-3.134126287200686,-0.11688149407855764,-0.321168158787187
1093775600,-3.134126287200686,-0.11688149407855764,-0.321168158787187
1093779600,-3.134113370755317,-0.11681726609147343,-0.32116750259559873
1093783600,-3.13411114171183,-0.11687904475291432,-0.321169008086568
1093791600,-3.1341414326929673,-0.11688394340490536,-0.32116730948732614
1093795600,-3.1341588072336646,-0.11682461401722936,-0.3211649560473561
1093799600,-3.1341512344851363,-0.11682338936249669,-0.32116538047236287
1093803600,-3.1341588072336646,-0.11682461401722936,-0.3211649560473561
1093811600,-3.134204243742707,-0.11683196194932174,-0.3211624094947987
1093815600,-3.134189098236294,-0.11682951263792021,-0.3211632583461306
1093819600,-3.1341989000353987,-0.11676895898233068,-0.32116133166734084
1093823600,-3.1341913272823665,-0.116767734335595,-0.321161755867727
1093831600,-3.1341610362787353,-0.11676283575041145,-0.3211634526680742
1093835600,-3.1341913272823665,-0.116767734335595,-0.321161755867727
1093843600,-3.1342064727892787,-0.1167701836292423,-0.321160907466835
1093847600,-3.134219389252509,-0.11683441126142738,-0.32116156064298734
1093851600,-3.134219389252509,-0.11683441126142738,-0.32116156064298734
1093855600,-3.134189098236294,-0.11682951263792021,-0.3211632583461306
1093863600,-3.1341815254843604,-0.11682828798248347,-0.3211636827716167
1093867600,-3.1341739527332773,-0.11682706332722274,-0.3211641071969831
1093871600,-3.1341588072336646,-0.11682461401722936,-0.3211649560473561
1093879600,-3.1341989000353987,-0.11676895898233068,-0.32116133166734084
1093883600,-3.134204243742707,-0.11683196194932174,-0.3211624094947987
1093887600,-3.1342367638132624,-0.11677508221864805,-0.3211592106636143
1093891600,-3.13425190933032,-0.11677753151440652,-0.3211583622612856
1093899600,-3.1342443365713697,-0.11677630686643932,-0.3211587864625098
1093903500,-3.1342367638132624,-0.11677508221864805,-0.3211592106636143
1093907500,-3.1342216182995797,-0.11677263292359331,-0.3211600590654641
1093915500,-3.1342443365713697,-0.11677630686643932,-0.3211587864625098
1093919500,-3.1342443365713697,-0.11677630686643932,-0.3211587864625098
1093923500,-3.13425190933032,-0.11677753151440652,-0.3211583622612856
1093927500,-3.13425190933032,-0.11677753151440652,-0.3211583622612856
1093935500,-3.13422696200868,-0.11683563591774423,-0.3211611362169019
1093939500,-3.134219389252509,-0.11683441126142738,-0.32116156064298734
1093943500,-3.13422696200868,-0.11683563591774423,-0.3211611362169019
1093951500,-3.1342572530418003,-0.11684053454477199,-0.32115943851136153
1093955500,-3.134247451234265,-0.11690108870906413,-0.32116136437486165
1093959500,-3.1342634257208632,-0.11683790331405434,-0.32090529562181785
1093967500,-3.134272398563412,-0.11684298385934208,-0.32115858965787225
1093971500,-3.1342572530418003,-0.11684053454477199,-0.32115943851136153
1093975500,-3.134264825802186,-0.11684175920196901,-0.32115901408467684
1093979500,-3.134264825802186,-0.11684175920196901,-0.32115901408467684
1093987500,-3.13422696200868,-0.11683563591774423,-0.3211611362169019
1093991500,-3.1342345347656946,-0.11683686057423712,-0.3211607117906966
1093995500,-3.134196670989076,-0.11683073729353297,-0.3211628339205246
1094003500,-3.1342367638132624,-0.11677508221864805,-0.3211592106636143
1094007500,-3.1342345347656946,-0.11683686057423712,-0.3211607117906966
1094011500,-3.134267054850745,-0.11677998081086877,-0.3211575138584779
1094015500,-3.134264825802186,-0.11684175920196901,-0.32115901408467684
1094023500,-3.1342951168521247,-0.11684665783251753,-0.3211573163767394
1094027500,-3.134259482090112,-0.11677875616254968,-0.3211579380599416
1094031500,-3.13425190933032,-0.11677753151440652,-0.3211583622612856
1094039500,-3.1342367638132624,-0.11677508221864805,-0.3211592106636143
1094043500,-3.1342216182995797,-0.11677263292359331,-0.3211600590654641
1094047500,-3.1341989000353987,-0.11676895898233068,-0.32116133166734084
1094055500,-3.1341602158495663,-0.11682846052198305,-0.3214186920256181
1094059500,-3.1341927408526087,-0.11677158362780317,-0.3214154906536156
1094063400,-3.1341913272823665,-0.116767734335595,-0.321161755867727
1094067400,-3.1341989000353987,-0.11676895898233068,-0.32116133166734084
1094075400,-3.134214045544006,-0.11677140827632984,-0.3211604832662094
1094079400,-3.134214045544006,-0.11677140827632984,-0.3211604832662094
1094083400,-3.1342064727892787,-0.1167701836292423,-0.321160907466835
1094091400,-3.134229191055999,-0.11677385757103272,-0.32115963486459903
1094095400,-3.13425190933032,-0.11677753151440652,-0.3211583622612856
1094099400,-3.134249680282256,-0.116839309887751,-0.3211598629379264
1094103400,-3.1342345347656946,-0.11683686057423712,-0.3211607117906966
1094111400,-3.1342572530418003,-0.11684053454477199,-0.32115943851136153
1094115400,-3.1342799713254776,-0.11684420851689119,-0.3211581652309478
1094119400,-3.1342799713254776,-0.11684420851689119,-0.3211581652309478
1094127400,-3.134272398563412,-0.11684298385934208,-0.32115858965787225
1094131400,-3.1342572530418003,-0.11684053454477199,-0.32115943851136153
1094135400,-3.134272398563412,-0.11684298385934208,-0.32115858965787225
1094143400,-3.1342951168521247,-0.11684665783251753,-0.3211573163767394
1094147400,-3.1343102623821193,-0.11684910714884807,-0.3211564675220515
1094151400,-3.134327636965985,-0.11678977800375558,-0.32115412024245826
1094155400,-3.134342782503145,-0.11679222730373683,-0.3211532718372561
1094163400,-3.1343489543891643,-0.11678958671083109,-0.32089913010842824
1094167400,-3.1343413810258243,-0.11678836299884215,-0.32089955434776396
1094171400,-3.134312491432158,-0.11678732870447817,-0.32115496864718157
1094179400,-3.134297345901671,-0.11678487940590457,-0.32115581705142593
1094183400,-3.134297345901671,-0.11678487940590457,-0.32115581705142593
1094187400,-3.134289773137682,-0.1167836547568817,-0.3211562412533685
1094191400,-3.134297345901671,-0.11678487940590457,-0.32115581705142593
1094199400,-3.1343200641986546,-0.11678855335402889,-0.3211545444448798
1094203400,-3.134327636965985,-0.11678977800375558,-0.32115412024245826
1094207400,-3.134312491432158,-0.11678732870447817,-0.32115496864718157
1094215400,-3.134312491432158,-0.11678732870447817,-0.32115496864718157
1094219400,-3.134335209734149,-0.11679100265365822,-0.32115369603991706
1094223300,-3.1343200641986546,-0.11678855335402889,-0.3211545444448798
1094227300,-3.134327636965985,-0.11678977800375558,-0.32115412024245826
1094235300,-3.1343489543891643,-0.11678958671083109,-0.32089913010842824
1094239300,-3.1343641011183356,-0.11679203413533601,-0.32089828162939793
1094243300,-3.13438682121831,-0.11679570527341111,-0.32089700890995515
1094251300,-3.134350355272973,-0.11679345195399139,-0.32115284763447544
1094255300,-3.1343200641986546,-0.11678855335402889,-0.3211545444448798
1094259300,-3.134304918666497,-0.11678610405510338,-0.3211553928493636
1094267300,-3.1343200641986546,-0.11678855335402889,-0.3211545444448798
1094271300,-3.134345011554237,-0.11673044927163344,-0.3211517746234833
1094275300,-3.134345011554237,-0.11673044927163344,-0.3211517746234833
1094279300,-3.1343579280436313,-0.11679467660442192,-0.321152423431575
